2416,heel,п'ятка; п'ята,[hiːl] хііа л
2417,hell,пекло,[hɛl] хел
2418,helpful,корисний,[ˈhɛlpfʊl] хеалпфул
2419,hen,курка; курочка,[hɛn] хен
2420,hero,герой,[ˈhɪərəʊ] хіра оу
2421,hesitate,вагатися; коливатися,[ˈhɛzɪteɪt] хеазітейт
2422,hi,привіт,[hʌɪ] хай
2423,highlight,основний момент; найбільш яскравий момент,[ˈhʌɪlʌɪt] хаайлайт
2424,highway,шосе; хайвей,[ˈhʌɪweɪ] хаайвей
2425,historic,історичний,[hɪˈstɒrɪk] хістоарік
2426,historical,історичний,[hɪˈstɒrɪk(ə)l] хістоарікл
2427,holder,тримач,[ˈhəʊldə] хоаулде
2428,holy,святий,[ˈhəʊli] хоаулі
2429,homework,домашня робота,[ˈhəʊmwəːk] хоаумвок
2430,honey,мед,[ˈhʌni] хаані
2431,honorable,почесний; благородний,[ˈɒn(ə)rəb(ə)l] оанеребл
2432,hook,гак,[hʊk] хук
2433,horseback,спина коня,[ˈhɔːsbak] хоаосбек
2434,household,домогосподарство,[ˈhaʊshəʊld] хааусхолд
2435,housewife,домогосподарка,[ˈhaʊswʌɪf] хааусвайф
2436,housing,житлове будівництво; житлові умови; корпус; футляр,[haʊzɪŋ] хааузінґ
2437,hunger,голод,[ˈhʌŋɡə] хаанґе
2438,hunter,мисливець,[ˈhʌntə] хаанте
2439,hut,хатина; барак,[hʌt] хат
2440,ideal,ідеал; ідеальний,[ʌɪˈdɪəl] айдіеа л
2441,identification,ідентифікація,[ʌɪˌdɛntɪfɪˈkeɪʃ(ə)n] айдентіфікеайшн
2442,identity,ідентичність; справжність,[ʌɪˈdɛntɪti] айдеантіті
2443,idle,байдикувати; ледачий,[ˈʌɪd(ə)l] айдл
2444,ignore,ігнорувати,[ɪɡˈnɔː] іґноао
2445,illegal,незаконний,[ɪˈliːɡ(ə)l] ілііа ґл
2446,illustrate,ілюструвати,[ˈɪləstreɪt] іла естрейт
2447,imagination,уява,[ɪˌmadʒɪˈneɪʃ(ə)n] імаджінеайшн
2448,imply,мати на увазі,[ɪmˈplʌɪ] імплаай
2449,import,імпорт,[ɪmˈpɔːt] імпоаот
2450,impose,нав'язувати; накладати,[ɪmˈpəʊz] імпоауз
2451,impression,враження,[ɪmˈprɛʃ(ə)n] імпреашн
2452,incident,інцидент,[ˈɪnsɪd(ə)nt] іна сідент
2453,increasingly,все більше й більше,[ɪnˈkriːsɪŋli] інкрііа сінлі
2454,index,індекс; вказівний палець,[ˈɪndɛks] іна декс
2455,indication,індикація,[ɪndɪˈkeɪʃ(ə)n] індікеайшн
2456,indoors,в приміщенні,[ɪnˈdɔːz] індоаоз
2457,injure,ранити; ушкодити,[ˈɪndʒə] іна дже
2458,injury,тілесне ушкодження,[ˈɪn(d)ʒ(ə)ri] іна джері
2459,ink,чорнило,[ɪŋk] інк
2460,inner,внутрішній,[ɪnə] іна е
2461,inquire (enquire),довідуватися; з'ясовувати,[ɪnˈkwʌɪə] інкуаає
2462,inquiry (enquiry),наведення довідок; розслідування,[ɪnˈkwʌɪri] інкуааірі
2463,insist,наполегливо; наполягати,[ɪnˈsɪst] інсіса т
2464,instant,мить; миттєвий,[ˈɪnst(ə)nt] іна стент
2465,instruction,інструкція,[ɪnˈstrʌkʃ(ə)n] інстраакшен
2466,intelligence,інтелект; розум,[ɪnˈtɛlɪdʒ(ə)ns] інтеалідженс
2467,intelligent,розумний,[ɪnˈtɛlɪdʒ(ə)nt] інтеаліджент
2468,interfere,втручатися; заважати,[ɪntəˈfɪə] інтефіеа
2469,interpret,тлумачити; інтерпретувати,[ɪnˈtəːprɪt] інтеаеприт
2470,interpretation,інтерпретація; тлумачення,[ɪntəːprɪˈteɪʃ(ə)n] інтепритеайшн
2471,interrupt,переривати; припиняти,[ɪntəˈrʌpt] інтераапт
2472,interval,інтервал,[ˈɪntəv(ə)l] іна тевл
2473,interview,інтерв'ю,[ˈɪntəvjuː] іна тевю
2474,invention,винахід,[ɪnˈvɛnʃ(ə)n] інвеаншен
2475,invest,інвестувати; наділяти; одягати; облачати,[ɪnˈvɛst] інвеаст
2476,investigate,розслідувати; досліджувати,[ɪnˈvɛstɪɡeɪt] інвеастіґейт
2477,investment,інвестування; наділення;,[ɪnˈvɛs(t)m(ə)nt] інвеастмент
2478,involved,складний; заплутаний; втягнути; вплутати; містити; включати,[ɪnˈvɒlvd] інвоалвд
2479,jacket,куртка; чохол,[ˈdʒakɪt] джаакіт
2480,jaw,щелепа; говорити довго й нудно,[dʒɔː] джоао
2481,jet,струмінь; струменевий; гагат,[dʒɛt] джет
2482,jewel,коштовність,[ˈdʒuːəl] джуаел
2483,journal,журнал,[ˈdʒəːn(ə)l] джеаенел
2484,journalist,журналіст,[ˈdʒəːn(ə)lɪst] джеаенеліст
2485,junior,молодший,[ˈdʒuːnɪə] джуаніе
2486,justify,виправдовувати; знаходити виправдання,[ˈdʒʌstɪfʌɪ] джаастіфай
2487,keeper,хранитель; вартівник,[ˈkiːpə] кііа пе
2488,kid,маля; дитя; дитячий; розігрувати; жартувати;,[kɪd] кід
2489,kingdom,королівство,[ˈkɪŋdəm] кіна дем
2490,knot,вузол; зав'язувати вузол,[nɒt] нот
2491,label,етикетка,[ˈleɪb(ə)l] леайбл
2492,laboratory (lab),лабораторія,[ləˈbɒrəˌt(ə)ri] лебоаретрі
2493,ladder,драбина; трап,[ˈladə] лааде
2494,landing,висадка на берег,[ˈlandɪŋ] лаандінґ
2495,landlord,домовласник,[ˈlan(d)lɔːd] лаандлоод
2496,largely,в значній мірі,[ˈlɑːdʒli] лаааджлі
2497,lately,нещодавно,[ˈleɪtli] леайтлі
2498,laughter,сміх; регіт,[ˈlɑːftə] лааафте
2499,launch,запуск,[lɔːn(t)ʃ] лоаонч
2500,layer,шар; пласт,[ˈleɪə] леає
2501,league,ліга,[liːɡ] лііа ґ
2502,learning,вивчення; навчання,[ˈləːnɪŋ] леаенінґ
2503,lecture,лекція; читати лекцію,[ˈlɛktʃə] леакче
2504,legislation,законодавство; законодавча діяльність,[lɛdʒɪsˈleɪʃ(ə)n] леджіслеайшн
2505,lemon,лимон,[ˈlɛmən] леамен
2506,lesser,менший; малий,[ˈlɛsə] леасе
2507,liberal,ліберал; ліберальний,[ˈlɪb(ə)r(ə)l] ліба рел
2508,liberty,свобода,[ˈlɪbəti] ліба еті
2509,lid,кришка; ковпак,[lɪd] лід
2510,limited,обмежений; компанія з обмеженою відповідальністю,[ˈlɪmɪtɪd] ліма ітід
2511,lion,лев,[ˈlʌɪən] лааєн
2512,literary,літературний,[ˈlɪt(ə)(rə)ri] літа ерері
2513,lively,жвавий,[ˈlʌɪvli] лаайвлі
2514,locate,розмістити; помістити,[lə(ʊ)ˈkeɪt] лоукеайт
2515,location,розташування,[lə(ʊ)ˈkeɪʃ(ə)n] лоукеайшн
2516,log,журнал; колода,[lɒɡ] лоґ
2517,lover,прихильник; коханець; коханка,[ˈlʌvə] лааве
2518,loyal,лояльний,[ˈlɔɪəl] лоаєл
2519,luggage,багаж,[ˈlʌɡɪdʒ] лааґідж
2520,lung,легеня,[lʌŋ] ланґ
2521,machinery,машини; механізми,[məˈʃiːn(ə)ri] мешіна ері
2522,magic,магія,[ˈmadʒɪk] мааджік
2523,maintenance,підтримання в належному стані,[ˈmeɪnt(ə)nəns] меайнтененс
2524,making,створення; виготовлення; процес виготовлення; кількість виготовленого,[ˈmeɪkɪŋ] меайкінґ
2525,manufacturer,виробник,[ˌmanjʊˈfaktʃ(ə)rə(r)] манюфаакчерел
2526,marketing,маркетинг,[ˈmɑːkɪtɪŋ] мааакітінґ
2527,mathematics (math),матемптика,[maθ(ə)ˈmatɪks] ма(тс)емаа тікс
2528,maximum,максимум,[ˈmaksɪməm] мааксімем
2529,meanwhile,тим часом,[ˈmiːnwʌɪl] мііа нвайл
2530,measurement,вимірювання,[ˈmɛʒəm(ə)nt] меажемент
2531,melt,плавити; розплавлена речовина,[mɛlt] мелт
2532,membership,членство,[ˈmɛmbəʃɪp] меамбешіп
2533,mental,ментальний; духовний,[ˈmɛnt(ə)l] меантл
2534,merchant,торговець,[ˈməːtʃ(ə)nt] меаечент
2535,mercy,милість; милосердя,[ˈməːsi] меаесі
2536,mere,простий; лишеа; тіла ьки; озеро; ставок,[mɪə] міеа
2537,meter,метр,[ˈmiːtə] мііа те
2538,midnight,опівночі,[ˈmɪdnʌɪt] міда найт
2539,mild,м'який; тихий; спокійний,[mʌɪld] майлд
2540,mill,млин; молоти,[mɪl] міл
2541,miner,шахтар; мінер,[ˈmʌɪnə] маайне
2542,minimum,мінімум,[ˈmɪnɪməm] міна імем
2543,ministry,міністерство,[ˈmɪnɪstri] міна істрі
2544,minor,молодший; менший; другорядний,[ˈmʌɪnə] маайне
2545,minority,меншість; неповноліття,[mʌɪˈnɒrɪti] майноариті
2546,mixed,змішений,[mɪkst] мікст
2547,mixture,суміш,[ˈmɪkstʃə] міка сче
2548,moderate,поміркований; стриманий,[ˈmɒd(ə)rət] моадерет
2549,monitor,монітор,[ˈmɒnɪtə] моаніте
2550,monkey,мавпа,[ˈmʌŋki] маанкі
2551,mood,настрій; тон,[muːd] муауд
2552,moral,моральний,[ˈmɒr(ə)l] моарел
2553,moreover,крім того; більш того,[mɔːrˈəʊvə] моароуве
2554,motorcycle,мотоцикл,[ˈməʊtəsʌɪk(ə)l] моаутесайкл
2555,movie,фільм,[ˈmuːvi] муауві
2556,moving,переміщення; рухомий; зворушливий,[ˈmuːvɪŋ] муаувінґ
2557,multiply,помножити; різноманітно,[ˈmʌltɪplʌɪ] маалтіплай
2558,muscle,мускул; м'яз,[ˈmʌs(ə)l] маасл
2559,musician,музикант,[mjuːˈzɪʃ(ə)n] мюзіша н
2560,mysterious,таємничий,[mɪˈstɪərɪəs] містіра ієс
2561,mystery,таємниця; таємничість,[ˈmɪst(ə)ri] міса тері
2562,nationality,національність,[naʃəˈnalɪti] нашенааліті
2563,naturally,природно,[ˈnatʃ(ə)rəli] наачерелі
2564,neat,чистий; охайний;,[ni:t] нііа т
2565,necessarily,обов'язково; неодмінно,[ˈnɛsəs(ə)rɪli] неасесерілі
2566,necessity,необхідність; нагальна потреба,[nɪˈsɛsɪti] нісеаситі
2567,neglect,нехтування; зневажання; занедбаність,[nɪˈɡlɛkt] ніґлеакт
2568,neighboring,сусідній; прилеглий,[ˈneɪb(ə)rɪŋ] неайберінґ
2569,nerve,нерв,[nəːv] неаев
2570,nervous,нервовий,[ˈnəːvəs] неаевес
2571,network,мережа,[ˈnɛtwəːk] неатвеек
2572,nevertheless,все-таки; як би там не було,[nɛvəðəˈlɛs] неве(дз)елеас
2573,noble,шляхетний; благородний,[ˈnəʊb(ə)l] ноаубл
2574,nod,кивок; кивання головою,[nɒd] нод
2575,noisy,шумний; галасливий,[ˈnɔɪzi] ноайзі
2576,nonsense,нонсенс; дурниця; безглуздя,[ˈnɒns(ə)ns] ноансенс
2577,normally,зазвичай,[ˈnɔːm(ə)li] ноамелі
2578,notion,поняття; переконання; уявлення; ідея,[ˈnəʊʃ(ə)n] ноаушн
2579,noun,іменник,[naʊn] нааун
2580,novel,новела; роман; новаторський новітній,[ˈnɒv(ə)l] ноавел
2581,nowadays,сьогодення; у наш час,[ˈnaʊədeɪz] наауедейз
2582,numerous,числеанний,[ˈnjuːm(ə)rəs] нюа мерес
2583,nursery,дитяча кімната; яслі; розплідник,[ˈnəːs(ə)ri] неаесері
2584,obey,підкорятися,[ə(ʊ)ˈbeɪ] оубеай
2585,objection,заперечення; незгода,[əbˈdʒɛkʃ(ə)n] ебджеакшн
2586,objective,об'єктивний; дійсний; ціль; мета; об'єктив,[əbˈdʒɛktɪv] обджеактів
2587,observation,спостереження,[ɒbzəˈveɪʃ(ə)n] обзевеайшн
2588,observer,спостерігач; оглядач,[əbˈzəːvə] обзеаеве
2589,occasional,нерегулярний; випадковий; який трапляється час від часу,[əˈkeɪʒ(ə)n(ə)l] екеайженел
2590,occasionally,зрідка; часом; час від часу,[əˈkeɪʒ(ə)n(ə)li] екеайженелі
2591,occupation,окупація; професія; заняття,[ɒkjʊˈpeɪʃ(ə)n] окюпеайшн
2592,odd,дивний; дивина; непарний; надлишок,[ɒd] од
2593,offense,порушення,[əˈfɛns] ефеанс
2594,offend,ображати; порушувати,[əˈfɛnd] ефеанд
2595,offensive,наступ; атака; наступальний; огидний; неприємний,[əˈfɛnsɪv] ефеансів
2596,oneself,себе; собі,[wʌnˈsɛlf] вансеалф
2597,onto,в; на,[ˈɒntuː] оантю
2598,operator,оператор,[ˈɒpəreɪtə] оаперейте
2599,oppose,опиратися; чинити опір; бути проти; бути в опозиції,[əˈpəʊz] оппоауз
2600,opposition,опозиція; опір; протидія,[ɒpəˈzɪʃ(ə)n] опезіша н
2601,option,опція; вибір; предмет вибору,[ˈɒpʃ(ə)n] опшн
2602,organ,оарган; установа;,[ˈɔːɡ(ə)n] оаоґен
2603,outcome,наслідок; результат,[ˈaʊtkʌm] аауткам
2604,outer,зовнішній; віддалений від центру,[ˈaʊtə] аауте
2605,outline,контур; контурна лінія,[ˈaʊtlʌɪn] ааутлайн
2606,output,вихід; вихідний сигнал,[ˈaʊtpʊt] ааутпут
2607,outstanding,видатний знаменитий; несплачений; невиконаний,[aʊtˈstandɪŋ] аутстаандінґ
2608,overall,повний; загальний; від початку до кінця; робочий одяг; комбінезон,[ˈəʊvərɔːl] еауверол
2609,overcome,подолати; побороти,[əʊvəˈkʌm] оувекаам
2610,ownership,власність; право власності,[ˈəʊnəʃɪp] оаунешіп
2611,pace,темп; крок,[peɪs] пейс
2612,pad,подушка; подушечка; м'яка прокладка; підкладинка; килимок; йти пішки; брестиа,[pad] пад
2613,painful,болючий; той хто завдає болю,[ˈpeɪnfʊl] пеайнфул
2614,painter,художник,[ˈpeɪntə] пеайнте
2615,palace,палац,[ˈpalɪs] паалис
2616,pan,каструля; сковорода; таз,[pan] пан
2617,parallel,паралельний; паралель,[ˈparəlɛl] паарелел
2618,parcel,пакет; пачка; бандероль; ділити на частини,[ˈpɑːs(ə)l] пааасел
2619,pardon,прощати; вибачати; прощення,[ˈpɑːd(ə)n] пааадн
2620,parking,паркінг,[ˈpɔːkɪŋ] пааакінґ
2621,parliament,парламент,[ˈpɑːləm(ə)nt] паалемент
2622,part-time,неповний робочий день,[pɑːt tʌɪm] пааат-тайм
2623,partial,частковий; неповний; небайдужий,[ˈpɑːʃ(ə)l] пааашл
2624,participate,брати участь,[pɑːˈtɪsɪpeɪt] патиасіпейт
2625,participation,участь; співучасть,[pɑːˌtɪsɪˈpeɪʃn] патисіпеайшн
2626,particle,маленька частинка; крупинка,[ˈpɑːtɪk(ə)l] пааатікл
2627,patience,терпіння; терплячість,[ˈpeɪʃ(ə)ns] пеайшенс
2628,peaceful,тихий; спокійний; миролюбний,[ˈpiːsfʊl] пііа сфул
2629,permission,дозвіл; доступ,[pəˈmɪʃ(ə)n] пеміша н
2630,personally,особисто; персонально,[ˈpəːs(ə)n(ə)li] пеасенелі
2631,pet,домашня тварина,[pɛt] пет
2632,petrol,бензин,[ˈpɛtr(ə)l] пеатрол
2633,phase,фаза,[feɪz] фейз
2634,phenomenon,феномен,[fɪˈnɒmɪnən] фінаминен
2635,philosophy,філософія,[fɪˈlɒsəfi] філасефі
2636,phrase,фраза,[freɪz] фрейз
2637,pile,купа; ворс; стовп,[pʌɪl] пайл
2638,pilot,пілот,[ˈpʌɪlət] паайлет
2639,planet,планета,[ˈplanɪt] плаанит
2640,planning,планування,[ˈplanɪŋ] плаанінґ
2641,plastic,пластик; пластмаса; пластичний,[ˈplastɪk] плаастик
2642,platform,платформа,[ˈplatfɔːm] плаатфом
2643,plus,плюс,[plʌs] плас
2644,p.m.,після обіду,[piːˈɛm] пі-ем
2645,pointing,указування напрямку; заточення; загострення,[ˈpɔɪntɪŋ] поайнтінґ
2646,pole,стовп; жердина; полюс,[pəʊl] поаул
2647,polite,ввічливий; чемний,[pəˈlʌɪt] пелаайт
2648,politician,політик; політикан,[pɒlɪˈtɪʃ(ə)n] палітіша н
2649,port,порт,[pɔːt] поаот
2650,possession,володіння; власність; майно,[pəˈzɛʃ(ə)n] пезеашен
2651,postage,поштовий збір; поштові витрати,[ˈpəʊstɪdʒ] поаустідж
2652,postal,поштовий,[ˈpəʊst(ə)l] поаустел
2653,postman,листоноша,[ˈpəʊs(t)mən] поаустмен
2654,postpone,відкладати; відтерміновувати,[pəʊs(t)ˈpəʊn] поустпоаун
2655,poverty,бідність; убогість,[ˈpɒvəti] поаветі
2656,powder,порошок,[ˈpaʊdə] паауде
2657,practice,практикуватися,[ˈpraktɪs] праактіс
2658,pray,молитися; молити,[preɪ] прей
2659,prayer,молитва; прохання; благання,[prɛː] преае
2660,precious,дорогий; коханий; дорогоцінний,[ˈprɛʃəs] преашес
2661,predict,пророкувати; передбачувати; прогнозувати,[prɪˈdɪkt] прідіка т
2662,prepared,підготовлений; попередньо оброблений,[prɪ'pεəd] пріпеаед
2663,presentation,презентація; підношення; вручення; дарунок,[prɛz(ə)nˈteɪʃ(ə)n] презентеайшн
2664,preserve,зберігати; оберігати; консерви; пресерви,[prɪˈzəːv] прізеаев
2665,presidential,президентський,[ˌprezɪˈdenʃ(ə)l] презідеаншел
2666,pretend,прикидатися; вдавати; претендувати,[prɪˈtɛnd] прітеанд
2667,previously,попередньо; заздалегідь,['pri:viəsli] пріва іеслі
2668,pride,гордість; гордитися,[prʌɪd] прайд
2669,prince,принц,[prɪns] прінс
2670,principal,глава; начальник; директор школи,[ˈprɪnsɪp(ə)l] пріна сіпл
2671,probability,ймовірність,[prɒbəˈbɪlɪti] прабебіла іті
2672,probable,ймовірний,[ˈprɒbəb(ə)l] праабебл
2673,proceed,продовжувати; відновлювати,[prəˈsiːd] пресііа д
2674,progressive,прогресивний,[prəˈɡrɛsɪv]
2675,professor,професор,[prəˈfɛsə] префеасе
2676,productive,продуктивний,[prəˈdʌktɪv] предаактів
2677,producer,виробник,[prəˈdjuːsə] предюа се
2678,prompt,Підказка; заохочувати; спонукати; підказувати; швидко; швидкий; негайний,[prɒm(p)t] праампт
2679,pronounce,вимовляти,[prəˈnaʊns] пренааунс
2680,pronunciation,вимова,[prəˌnʌnsɪˈeɪʃ(ə)n] пренансіеайшн
2681,proportion,пропорція,[prəˈpɔːʃ(ə)n] препоаошн
2682,prospect,перспектива,[ˈprɒspɛkt] прааспект
2683,provided,забезпечений,[prəˈvʌɪdɪd] преваайдід
2684,providing,забезпечення,[prəˈvʌɪdɪŋ] преваайдінґ
2685,publication,публікація,[ˌpʌblɪˈkeɪʃ(ə)n] паблікеайшн
2686,publicity,публічність,[pʌbˈlɪsɪti] пабліса іті
2687,pump,помпа; насос; накачувати; нагнітати,[pʌmp] памп
2688,purchase,покупка;купівля; купувати,[ˈpəːtʃɪs] пеачіс
2689,purple,пурпурний,[ˈpəːp(ə)l] пеаепл
2690,pursue,переслідувати; гнатися,[pəˈsjuː] песюа
2691,puzzle,пазл; головоломка,[ˈpʌz(ə)l] пазл
2692,qualification,кваліфікація,[ˌkwɒlɪfɪˈkeɪʃ(ə)n] куаліфікеайшн
2693,qualify,кваліфікувати; кваліфікуватися; отримувати яку-небудь кваліфікацію,[ˈkwɒlɪfʌɪ] куааліфай
2694,quarrel,суперечка; незгода; сперечатися; ставити під сумнів,[ˈkwɒr(ə)l] куаарел
2695,quote,цитата; цитувати; відкривати лапки; брати в лапки; призначати ціну,[kwəʊt] квоаут
2696,radical,радикальний; радикал,[ˈradɪk(ə)l] раадікел
2697,raincoat,дощовик; непромокальне пальто; плащ,[ˈreɪnkəʊt] реайнкоут
2698,rainy,дощовий,[ˈreɪni] реайні
2699,rank,ранг; займати певне місце; шеренга; ряд,[raŋk] ранк
2700,rapid,швидкий; річковий поріг; бистрина,[ˈrapɪd] раапід
2701,rarely,рідко; винятково,[ˈrɛːli] реаелі
2702,rat,шур; пацюк,[rat] рат
2703,raw,сирий; необроблений,[rɔː] роао
2704,ray,промінь,[reɪ] рей
2705,react,реагувати; відгукуватися; озиватися,[rɪˈakt] ріаакт
2706,reading,читання,[ˈriːdɪŋ] рііа дінґ
2707,realistic,реалістичний,[rɪəˈlɪstɪk] ріеліса тік
2708,receipt,рецепт; розписка в отриманні; квитанція,[rɪˈsiːt] рісііа т
2709,receiver,одержувач; отримувач; приймач,[rɪˈsiːvə] рісііа ве
2710,recognition,дізнавання; упізнавання; визнання; схвалення,[rɛkəɡˈnɪʃ(ə)n] рекеґніша н
2711,recommend,рекомендувати,[rɛkəˈmɛnd] рекемеанд
2712,recommendation,рекомендація,[ˌrɛkəmɛnˈdeɪʃ(ə)n] рекемендеайшн
2713,recover,відновлювати; видужувати,[rɪˈkʌvə] рікааве
2714,reduction,зменшення; зниження; скорочення,[rɪˈdʌkʃ(ə)n] рідаакшен
2715,reform,реформа,[rɪˈfɔːm] ріфоаом
2716,refusal,відмова,[rɪˈfjuːz(ə)l] ріфюа зл
2717,regime,режим,[reɪˈʒiːm] рейжіма
2718,regional,регіональний,[ˈriːdʒənl] ріда женел
2719,regret,шкодувати; жалкувати,[rɪˈɡrɛt] ріґреат
2720,regulation,регулювання,[rɛɡjʊˈleɪʃ(ə)n] реґюлеайшн
2721,reject,забракувати; визнати непридатний; відкидати; відторгати,[rɪˈdʒɛkt] ріджеакт
2722,related,пов'язаний,[rɪˈleɪtɪd] рілеайтид
2723,relatively,щодо; відповідно,[ˈrɛlətɪvli] реалетівлі
2724,relax,релаксувати; розслаблятися,[rɪˈlaks] рілаакс
2725,relevant,релевантний; відповідний,[ˈrɛlɪv(ə)nt] реалівент
2726,reliable,надійний,[rɪˈlʌɪəb(ə)l] рілааєбл
2727,relieve,звільняти; заспокоювати; полегшувати,[rɪˈliːv] рілііа в
2728,rely,покладатися,[rɪˈlʌɪ] рілаай
2729,remaining,решта,[rɪˈmeɪnɪŋ] рімеайнінґ
2730,remains,залишки; рештки,[rɪˈmeɪnz] рімеайнз
2731,remarkable,чудовий; визначний; дивовижний,[rɪˈmɑːkəb(ə)l] рімаакбл
2732,reporter,репортер,[rɪˈpɔːtə] ріпоаоте
2733,representation,зображення; образ; репрезентація; вистава; представництво; представлення,[ˌrɛprɪzɛnˈteɪʃ(ə)n] репрізентеайшн
2734,reputation,репутація,[rɛpjʊˈteɪʃ(ə)n] репютеайшн
2735,rescue,порятунок; рятувати,[ˈrɛskjuː] реаскю
2736,reservation,резервування; резервація,[rɛzəˈveɪʃ(ə)n] резевеайшн
2737,resident,резидент; постійний житель,[ˈrɛzɪd(ə)nt] реазідент
2738,resign,зрікатися; відмовлятися,[rɪˈzʌɪn] різаайн
2739,resignation,відмова від посади; заява про відставку,[rɛzɪɡˈneɪʃ(ə)n] резіґнеайшн
2740,resist,чинити опір,[rɪˈzɪst] різиаст
2741,resistance,опір; протидія,[rɪˈzɪst(ə)ns] різіса тенс
2742,resolution,резолюція; рішення; рішучість,[rɛzəˈluːʃ(ə)n] резелюа шн
2743,resolve,рішення; вирішувати,[rɪˈzɒlv] різаалв
2744,restore,відновлювати; повертати; віддавати назад,[rɪˈstɔː] рістоао
2745,restrict,обмежувати; тримати в певних межах,[rɪˈstrɪkt] рістріка т
2746,restriction,обмеження,[rɪˈstrɪkʃ(ə)n] рістріка шн
2747,retain,утримувати; зберігати,[rɪˈteɪn] рітеайн
2748,retire,йти у відставку,[rɪˈtʌɪə] рітаає
2749,revolution,революція,[rɛvəˈluːʃ(ə)n] ревелуашн
2750,reward,винагорода; винагороджувати,[rɪˈwɔːd] рівоаод
2751,rid,звільняти,[rɪd] рід
2752,rival,суперничати; конкурувати; конкурент,[ˈrʌɪv(ə)l] раайвл
2753,rob,грабувати,[rɒb] роб
2754,rod,прут; лоза; жезл,[rɒd] род
2755,rose,троянда,[rəʊz] роауз
2756,route,маршрут; курс,[ruːt] руаут
2757,royalty,роаялті; плата за право користування патентом; королівське достоїнство; королівська влада,[ˈrɔɪəlti] роаєлті
2758,rude,грубий; брутальний,[ruːd] руауд
2759,ruin,руйнування,[ˈruːɪn] руаін
2760,ruling,управління; керування,[ˈruːlɪŋ] руалінґ
2761,sacrifice,жертва; жертвувати,[ˈsakrɪfʌɪs] саакріфайс
2762,sailor,моряк; матрос,[ˈseɪlə] сеайле
2763,sake,заради; задля; саке,[seɪk] сейк
2764,sample,зразок; проба,[ˈsɑːmp(ə)l] саампл
2765,sandwich,сендвіч; вставляти; поміщати посередині,[ˈsan(d)wɪdʒ] саандвідж
2766,satisfaction,задоволення; вдоволеність,[satɪsˈfakʃ(ə)n] сатісфаакшен
2767,satisfactory,задовільний; задовільняючий,[satɪsˈfakt(ə)ri] сатісфаактері
2768,sauce,соус; грубити; грубіянити,[sɔːs] соаос
2769,scatter,розсіювання; роазкид; розкидати; розсіювати,[ˈskatə] скаате
2770,schedule,розпорядок; роазклад,[ˈʃɛdjuːl] шеад'юл
2771,scheme,схема,[skiːm] скііа м
2772,scissors,ножиці,[ˈsɪzəz] сіза ез
2773,scratch,подряпина; дряпати; нашкребти,[skratʃ] скратч
2774,screw,гвинт; пригвинчувати; вкручувати; викручувати,[skruː] скруау
2775,seaside,морський берег; узбережжя,[ˈsiːsʌɪd] сіса айд
2776,sector,сектор,[ˈsɛktə] сеакте
2777,secure,надійний; безпечний; захищений,[sɪˈkjʊə] сікюа е
2778,select,вибрати,[sɪˈlɛkt] сілеакт
2779,selection,вибір,[sɪˈlɛkʃ(ə)n] сілеакшн
2780,senior,старший; вищестоящий,[ˈsiːnɪə] сіна йє
2781,sensible,розумний; розсудливий; чутливий,[ˈsɛnsɪb(ə)l] сеансібл
2782,sensitive,чутливий; вразливий,[ˈsɛnsɪtɪv] сеансітів
2783,sequence,послідовність,[ˈsiːkw(ə)ns] сіка уенс
2784,seriously,серйозно; всерйоз,[ˈsɪərɪəsli] сіра іеслі
2785,session,сесія,[ˈsɛʃ(ə)n] сеашн
2786,setting,оточення; навколишня обстановка; регулювання; установка,[ˈsɛtɪŋ] сеатінґ
2787,sew,шити; зшивати; брошурувати,[səʊ] сеау
2788,sexual,сексуальне,[ˈsɛkʃʊəl] сеакшуел
2789,sharply,різко; уважно,[ˈʃɔːpli] шоаоплі
2790,shave,голитися; брити; зрізати тоненькими смужками,[ʃeɪv] шеайв
2791,shelter,притулок; дати притулок; укритття; прикриття,[ˈʃɛltə] шеалте
2792,shortage,нестача,[ˈʃɔːtɪdʒ] шоатидж
2793,shortly,незабаром; коротко; стисло,[ˈʃɔːtli] шоатлі
2794,signature,підпис; підписання,[ˈsɪɡnətʃə] сіґа нече
2795,significance,значення; зміст; важливість; значущість; значимість,[sɪɡˈnɪfɪk(ə)ns] сіґніфа ікенс
2796,singer,співак; співачка,[ˈsɪŋə(r)] сіна ґе
2797,situate,поміщати; розташовувати,[ˈsɪtʃʊeɪt] сіта юейт
2798,skilled,досвідчений; кваліфікований,[skɪld] скілд
2799,slave,раб; невільник; підпорядкований,[sleɪv] слейв
2800,slope,нахил; схил; нахилятися,[sləʊp] слоауп
2801,snowy,покритий снігом; засніжений,[ˈsnəʊi] сноауі
2802,so-called,так званий,[ˌsəʊ'kɔːld] сеукоаолд
2803,softly,м'яко; ніжно,[ˈsɔftli] соафтлі
2804,sometime,коли-небудь; колись,[ˈsʌmtʌɪm] саамтайм
2805,somewhat,певною мірою; трохи,[ˈsʌmwɒt] саамвот
2806,soup,суп; густий туман,[suːp] суауп
2807,sour,кислий; кислятина; скисати,[saʊə] саауе
2808,spare,запасний; резервний; берегти; зберігати; заощаджувати,[spɛː] спеае
2809,specialist,спеціаліст,[ˈspɛʃ(ə)lɪst] спеашеліст
2810,specifically,а саме; конкретно,[spɪ'sifik(ə)lɪ] спісіфа ікелі
